population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,1,Number,2019,165.0139913673892,187.06072116441467,137.65268460362526
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,3,Rate,2019,20.64254136552109,23.400492543105315,17.21975944257362
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,1,Number,2019,175.62837591623003,197.96850666273798,144.84204421283516
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,3,Rate,2019,33.96115763293838,38.281055814906914,28.00802244926159
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,1,Number,2019,415.76406320912525,469.0488415740737,328.4023404169314
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,3,Rate,2019,49.80938113680723,56.19300605591198,39.34326890541951
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,1,Number,2019,1053.2877479000524,1157.9742346760129,921.7668284342449
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,3,Rate,2019,11.499791036290919,12.642757642184833,10.063846211362451
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,1,Number,2019,243.47646001467658,263.8767667780888,225.94278029008228
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,3,Rate,2019,6.34876971083048,6.880717849321542,5.891570297186149
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,1,Number,2019,728.1616930615744,806.4175559195805,609.8862506009391
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,3,Rate,2019,25.907473587281228,28.69176136204646,21.699317719194667
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,1,Number,2019,312.39762985244926,348.5047445623523,272.6847302899772
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,3,Rate,2019,15.81028691134086,17.637649824990042,13.800437040007026
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,1,Number,2019,353.66485263052823,379.86438670731803,329.31918150573443
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,3,Rate,2019,1.0841325588665403,1.1644452269434404,1.0095027658929665
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,1,Number,2023,85.84358217752356,97.12867362624063,76.31956194268582
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,3,Rate,2023,3.2347525466326355,3.6599966636270636,2.8758690060423566
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,1,Number,2023,116.35078566472868,130.22385371220747,103.72041922052802
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,3,Rate,2023,4.908427445782277,5.493683037933325,4.375597031695993
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,1,Number,2023,145.94116765746128,165.87288586192528,125.02152711599179
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,3,Rate,2023,7.590204474421498,8.626826416857337,6.502202015692146
