population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,974,Diabetes and kidney diseases,1,Number,2019,8637.316099001071,9602.752989603636,7180.547274491327
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,974,Diabetes and kidney diseases,3,Rate,2019,528.5677110785155,587.6484210591979,439.4195365395861
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,974,Diabetes and kidney diseases,1,Number,2019,11623.21131251636,12721.73052711724,10042.34458687722
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2019,256.286272609853,280.5080980013604,221.4289143709376
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,974,Diabetes and kidney diseases,1,Number,2019,2092.875962000825,2263.0024707799844,1840.0958598763946
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,974,Diabetes and kidney diseases,3,Rate,2019,261.8097911608033,283.09188648947554,230.18808641173914
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,974,Diabetes and kidney diseases,1,Number,2019,2650.5989341770764,2941.8038692327445,2197.438833882542
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,974,Diabetes and kidney diseases,3,Rate,2019,512.5447852926796,568.8549154258206,424.9174783795793
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,974,Diabetes and kidney diseases,1,Number,2019,6544.4401370002415,7362.911595365012,5320.506733945913
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,974,Diabetes and kidney diseases,3,Rate,2019,784.0372508263229,882.0917976878764,637.4075375984656
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,974,Diabetes and kidney diseases,1,Number,2019,13336.709289913615,14459.065534124109,11743.113120815315
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,974,Diabetes and kidney diseases,3,Rate,2019,145.6101338419058,157.8640144195823,128.21125782022912
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,974,Diabetes and kidney diseases,1,Number,2019,2364.415546892475,2457.38713037717,2242.6849147637245
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,974,Diabetes and kidney diseases,3,Rate,2019,61.65331057886564,64.07759082821707,58.479123841911
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,974,Diabetes and kidney diseases,1,Number,2019,10250.811577301467,11300.017529466282,8681.50117854469
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,974,Diabetes and kidney diseases,3,Rate,2019,364.71656325469075,402.04656255613656,308.88161877265657
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,974,Diabetes and kidney diseases,1,Number,2019,3706.3714403012245,3979.2084609325316,3329.870970300879
